symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
SP500,SELL,2026-01-02 16:07:00+00:00,2026-01-02 16:33:00+00:00,sl,6889.75,6879.95,6879.95,6875.2075,0.4,58.2,2.0,0.202,94.4,3.37
NAS100,BUY,2026-01-02 16:36:00+00:00,2026-01-02 16:40:00+00:00,sl,25526.27,25473.03103,25473.03103,25646.05768,0.1,532.4,5.32,0.534,-540.39,-5.32
SP500,SELL,2026-01-02 16:39:00+00:00,2026-01-02 16:47:00+00:00,sl,6876.0,6884.19467,6884.19467,6855.51333,0.30000000000000004,81.9,2.11,0.212,-85.55,-2.11
NAS100,BUY,2026-01-02 16:56:00+00:00,2026-01-02 17:10:00+00:00,sl,25582.57,25516.55897,25516.55897,25731.09482,0.1,660.1,6.6,0.667,-668.11,-6.6
SP500,SELL,2026-01-02 17:04:00+00:00,2026-01-02 17:14:00+00:00,sl,6895.75,6876.7,6876.7,6863.01333,0.2,130.9,2.25,0.228,186.9,3.28
GBPAUD,BUY,2026-01-02 17:20:00+00:00,2026-01-02 18:12:00+00:00,tp,2.01339,2.0189,2.01732,2.0189,0.01,20.0,1.23,0.125,53.31,3.4
GBPAUD,BUY,2026-01-02 18:23:00+00:00,2026-01-02 19:08:00+00:00,sl,2.01781,2.01539,2.01539,2.02446,0.01,24.2,1.49,0.151,-25.98,-1.49
NAS100,SELL,2026-01-02 18:29:00+00:00,2026-01-05 10:18:00+00:00,sl,25207.87,25371.94132,25371.94132,24838.70952,0.1,1640.7,16.41,1.661,-1648.71,-16.41
GBPAUD,BUY,2026-01-02 19:17:00+00:00,2026-01-02 21:07:00+00:00,sl,2.01497,2.01252,2.01252,2.02171,0.01,24.5,1.51,0.153,-26.29,-1.51
DJ30,SELL,2026-01-02 20:04:00+00:00,2026-01-05 08:57:00+00:00,sl,48163.0,48462.11538,48462.11538,47340.43269,0.1,2991.2,25.72,2.609,-3002.15,-25.72
Nikkei225,BUY,2026-01-05 01:01:00+00:00,2026-01-05 01:11:00+00:00,sl,51208.0,51026.3125,51026.3125,51753.0625,2.0,1816.9,1.82,0.185,-1946.88,-1.82
Nikkei225,BUY,2026-01-05 01:14:00+00:00,2026-01-05 01:42:00+00:00,sl,51028.0,50846.3125,50846.3125,51573.0625,2.0,1816.9,1.82,0.186,-1946.88,-1.82
Nikkei225,BUY,2026-01-05 01:45:00+00:00,2026-01-05 02:01:00+00:00,sl,50868.0,51424.3,51424.3,51602.90625,1.0,2449.7,1.22,0.125,5433.0,2.78
Nikkei225,BUY,2026-01-05 02:24:00+00:00,2026-01-05 17:29:00+00:00,sl,51538.0,52089.3,52089.3,52441.65625,1.0,3012.2,1.51,0.154,5383.0,2.76
Nikkei225,BUY,2026-01-06 01:03:00+00:00,2026-01-06 01:31:00+00:00,sl,52222.75,52129.96562,52129.96562,52501.10312,5.0,927.8,2.32,0.247,-1057.84,-2.32
Nikkei225,BUY,2026-01-06 03:21:00+00:00,2026-01-06 08:33:00+00:00,sl,52172.75,52604.05,52604.05,52835.00938,2.0,2207.5,2.21,0.235,4183.0,4.31
UKOUSD,BUY,2026-01-06 11:38:00+00:00,2026-01-06 17:04:00+00:00,sl,62.3855,61.7888,61.7888,63.42972,0.01,59.7,5.13,0.545,-62.97,-5.13
EURUSD,SELL,2026-01-06 13:00:00+00:00,2026-01-06 15:35:00+00:00,sl,1.17107,1.17107,1.17107,1.16792,0.02,10.5,1.8,0.191,-1.3,-0.0
GBPUSD,SELL,2026-01-06 13:14:00+00:00,2026-01-06 15:36:00+00:00,sl,1.35258,1.35216,1.35216,1.34839,0.01,15.3,1.31,0.139,2.65,0.37
XAUUSD,BUY,2026-01-06 13:19:00+00:00,2026-01-06 17:01:00+00:00,sl,4450.86,4489.47,4489.47,4507.08375,0.01,204.4,17.59,1.866,383.8,33.22
DJ30,BUY,2026-01-06 14:51:00+00:00,2026-01-06 16:39:00+00:00,sl,48985.6,49086.7,49086.7,49183.0976,0.1,718.2,6.18,0.655,1000.0,8.69
SP500,BUY,2026-01-06 14:56:00+00:00,2026-01-06 15:48:00+00:00,sl,6911.24,6905.48133,6905.48133,6925.63667,0.4,57.6,1.98,0.21,-61.19,-1.98
EU50,BUY,2026-01-06 16:10:00+00:00,2026-01-06 21:14:00+00:00,sl,5931.61,5950.91,5950.91,5979.31,0.1,159.0,1.59,0.169,180.0,1.93
SP500,BUY,2026-01-06 16:39:00+00:00,2026-01-06 16:50:00+00:00,sl,6912.74,6924.18,6924.18,6930.38,0.30000000000000004,70.6,1.82,0.192,110.8,2.95
DJ30,BUY,2026-01-06 16:58:00+00:00,2026-01-06 18:59:00+00:00,sl,49100.1,49292.7,49292.7,49482.67524,0.1,1391.2,11.96,1.256,1915.0,16.56
XAUUSD,BUY,2026-01-06 17:06:00+00:00,2026-01-07 07:34:00+00:00,sl,4487.015,4457.04636,4457.04636,4569.42875,0.01,299.7,25.78,2.629,-301.99,-25.78
SP500,BUY,2026-01-06 17:10:00+00:00,2026-01-06 17:52:00+00:00,sl,6934.74,6925.40783,6925.40783,6958.07042,0.30000000000000004,93.3,2.41,0.246,-96.92,-2.41
NZDUSD,SELL,2026-01-06 18:03:00+00:00,2026-01-06 19:46:00+00:00,sl,0.5777,0.5784,0.5784,0.5756,0.04,7.0,2.41,0.246,-8.4,-2.41
SP500,BUY,2026-01-06 19:03:00+00:00,2026-01-06 20:45:00+00:00,sl,6923.74,6944.93,6944.93,6959.22708,0.2,141.9,2.44,0.245,208.3,3.64
DJ30,BUY,2026-01-06 19:56:00+00:00,2026-01-07 17:31:00+00:00,sl,49449.1,49241.65481,49241.65481,50019.57428,0.1,2074.5,17.84,1.798,-2085.45,-17.84
UKOUSD,SELL,2026-01-06 20:43:00+00:00,2026-01-06 21:15:00+00:00,sl,61.4225,61.1025,61.1025,60.70693,0.01,40.9,3.52,0.354,28.7,2.75
UKOUSD,SELL,2026-01-08 09:15:00+00:00,2026-01-08 10:03:00+00:00,sl,60.5895,60.3945,60.3945,60.1695,0.01,24.0,2.06,0.216,16.2,1.68
GBPAUD,BUY,2026-01-08 10:03:00+00:00,2026-01-08 10:29:00+00:00,sl,2.00741,2.00557,2.00557,2.01247,0.02,18.4,2.27,0.237,-20.2,-2.27
UKOUSD,SELL,2026-01-08 10:08:00+00:00,2026-01-08 11:41:00+00:00,sl,60.4245,60.708,60.708,59.92838,0.01,28.3,2.44,0.254,-31.65,-2.44
EURUSD,SELL,2026-01-08 10:10:00+00:00,2026-01-08 11:59:00+00:00,sl,1.1677,1.1677,1.1677,1.16565,0.04,6.8,2.35,0.245,-1.3,-0.0
NAS100,BUY,2026-01-08 14:05:00+00:00,2026-01-08 15:21:00+00:00,sl,25603.65,25654.75,25654.75,25715.69504,0.1,498.0,4.98,0.522,503.0,5.11
EURUSD,SELL,2026-01-08 14:10:00+00:00,2026-01-08 18:23:00+00:00,tp,1.16742,1.16551,1.16742,1.16551,0.04,6.4,2.2,0.231,17.89,6.6
UKOUSD,BUY,2026-01-08 15:22:00+00:00,2026-01-08 16:20:00+00:00,sl,61.2785,61.5445,61.5445,61.88015,0.01,34.4,2.96,0.308,23.3,2.29
NAS100,BUY,2026-01-08 15:37:00+00:00,2026-01-08 16:31:00+00:00,sl,25639.65,25587.10588,25587.10588,25757.87426,0.1,525.4,5.25,0.548,-533.44,-5.25
GBPAUD,BUY,2026-01-08 16:30:00+00:00,2026-01-08 17:09:00+00:00,sl,2.00782,2.0062,2.0062,2.01228,0.02,16.2,2.0,0.208,-18.02,-2.0
NAS100,SELL,2026-01-08 16:31:00+00:00,2026-01-08 16:41:00+00:00,sl,25583.85,25511.2,25511.2,25411.05496,0.1,768.0,7.68,0.803,718.5,7.27
SP500,SELL,2026-01-08 16:38:00+00:00,2026-01-08 17:08:00+00:00,sl,6915.63,6925.80567,6925.80567,6890.19083,0.2,101.8,1.75,0.183,-105.36,-1.75
NAS100,SELL,2026-01-08 16:50:00+00:00,2026-01-08 23:38:00+00:00,sl,25480.6,25564.80956,25564.80956,25291.12849,0.1,842.1,8.42,0.874,-850.1,-8.42
DJ30,BUY,2026-01-08 17:55:00+00:00,2026-01-09 17:28:00+00:00,sl,49179.1,49488.7,49488.7,49785.26346,0.1,2204.2,18.96,1.975,3085.0,26.63
XAUUSD,BUY,2026-01-08 17:56:00+00:00,2026-01-12 01:01:00+00:00,sl,4451.7,4521.515,4521.515,4551.7275,0.01,363.7,31.29,3.261,695.85,60.06
NZDUSD,SELL,2026-01-08 18:02:00+00:00,2026-01-08 23:43:00+00:00,sl,0.57532,0.57532,0.57532,0.57364,0.05,5.6,2.4,0.25,-1.4,-0.0
GER40,BUY,2026-01-09 08:43:00+00:00,2026-01-09 09:04:00+00:00,sl,25218.0,25184.08333,25184.08333,25302.79167,0.1,339.2,3.39,0.354,-355.17,-3.39
UKOUSD,BUY,2026-01-09 09:14:00+00:00,2026-01-09 10:03:00+00:00,sl,63.0435,62.7768,62.7768,63.51023,0.01,26.7,2.29,0.24,-29.97,-2.29
NZDUSD,SELL,2026-01-09 10:02:00+00:00,2026-01-09 15:30:00+00:00,tp,0.5733,0.5721,0.5733,0.5721,0.06,4.0,2.07,0.217,10.65,6.22
USDJPY,BUY,2026-01-09 10:03:00+00:00,2026-01-09 16:13:00+00:00,sl,157.5095,157.8335,157.8335,158.05834,0.02,18.3,1.98,0.208,30.5,3.5
UKOUSD,BUY,2026-01-09 14:12:00+00:00,2026-01-09 16:17:00+00:00,sl,62.8635,63.2905,63.2905,63.62108,0.01,43.3,3.72,0.391,39.4,3.67
EURUSD,SELL,2026-01-09 16:31:00+00:00,2026-01-09 17:32:00+00:00,sl,1.16387,1.16302,1.16302,1.15896,0.01,16.4,1.41,0.146,7.25,0.74
GBPUSD,SELL,2026-01-09 16:32:00+00:00,2026-01-09 17:26:00+00:00,sl,1.34149,1.34077,1.34077,1.33415,0.01,26.7,2.29,0.238,5.55,0.62
NZDUSD,SELL,2026-01-09 17:19:00+00:00,2026-01-09 17:31:00+00:00,sl,0.57139,0.57227,0.57227,0.56874,0.03,8.8,2.28,0.236,-10.22,-2.28
USDJPY,BUY,2026-01-09 17:29:00+00:00,2026-01-12 02:34:00+00:00,sl,158.141,157.75868,157.75868,159.28797,0.01,38.2,2.06,0.208,-40.13,-2.06
GBPUSD,SELL,2026-01-09 17:36:00+00:00,2026-01-12 10:02:00+00:00,sl,1.34164,1.34501,1.34501,1.3324,0.01,33.6,2.89,0.292,-35.21,-2.89
UKOUSD,BUY,2026-01-09 17:37:00+00:00,2026-01-12 23:48:00+00:00,sl,63.7335,64.5135,64.5135,65.15888,0.01,81.5,7.01,0.707,74.7,6.71
EURUSD,BUY,2026-01-12 10:18:00+00:00,2026-01-12 11:53:00+00:00,sl,1.16833,1.16833,1.16833,1.17171,0.02,11.3,1.94,0.185,-1.3,0.0
GBPAUD,BUY,2026-01-12 10:31:00+00:00,2026-01-12 11:24:00+00:00,sl,2.00607,2.00607,2.00607,2.01021,0.02,15.0,1.85,0.177,-1.8,0.0
GBPUSD,BUY,2026-01-12 10:40:00+00:00,2026-01-12 11:46:00+00:00,sl,1.34556,1.34556,1.34556,1.3497,0.02,15.1,2.59,0.248,-1.6,0.0
GBPAUD,BUY,2026-01-12 11:27:00+00:00,2026-01-12 14:47:00+00:00,sl,2.00666,2.00729,2.00729,2.01114,0.02,16.3,2.0,0.191,4.45,0.77
EU50,BUY,2026-01-12 12:45:00+00:00,2026-01-12 16:40:00+00:00,sl,5998.5,6020.8,6020.8,6054.75,0.1,187.5,1.88,0.179,210.0,2.23
EURUSD,BUY,2026-01-12 12:51:00+00:00,2026-01-12 16:12:00+00:00,sl,1.1684,1.1684,1.1684,1.1716,0.02,10.7,1.83,0.175,-1.3,0.0
SP500,BUY,2026-01-12 14:37:00+00:00,2026-01-12 16:32:00+00:00,tp,6931.56,6948.54375,6945.63,6948.54375,0.4,67.9,2.34,0.223,166.24,5.84
NAS100,BUY,2026-01-12 15:15:00+00:00,2026-01-12 16:31:00+00:00,sl,25597.35,25651.95,25651.95,25706.2682,0.1,484.1,4.84,0.462,538.0,5.46
NAS100,BUY,2026-01-12 16:41:00+00:00,2026-01-12 17:26:00+00:00,sl,25729.85,25788.7,25788.7,25874.87574,0.1,644.6,6.45,0.608,580.5,5.89
SP500,BUY,2026-01-12 17:12:00+00:00,2026-01-12 20:23:00+00:00,sl,6963.44,6980.38,6980.38,6991.37875,0.2,111.8,1.92,0.181,165.8,2.91
GBPUSD,BUY,2026-01-12 17:30:00+00:00,2026-01-12 19:19:00+00:00,sl,1.34742,1.34594,1.34594,1.3515,0.02,14.8,2.55,0.24,-16.45,-2.55
EURUSD,BUY,2026-01-12 17:31:00+00:00,2026-01-12 19:23:00+00:00,sl,1.16792,1.16689,1.16689,1.17103,0.02,10.4,1.78,0.167,-11.67,-1.78
NAS100,BUY,2026-01-12 19:20:00+00:00,2026-01-13 03:36:00+00:00,sl,25818.6,25721.98235,25721.98235,26035.98971,0.1,966.2,9.66,0.908,-974.18,-9.66
SP500,BUY,2026-01-12 20:34:00+00:00,2026-01-13 02:01:00+00:00,sl,6979.69,6970.02417,6970.02417,7003.85458,0.30000000000000004,96.7,2.49,0.234,-100.26,-2.49
Nikkei225,BUY,2026-01-13 01:07:00+00:00,2026-01-13 01:45:00+00:00,sl,54048.75,53949.75,53949.75,54345.75,5.0,990.0,2.48,0.231,-1120.0,-2.48
UKOUSD,BUY,2026-01-13 09:40:00+00:00,2026-01-13 11:17:00+00:00,sl,64.5575,64.9045,64.9045,65.27412,0.01,40.9,3.52,0.333,31.4,2.99
EU50,BUY,2026-01-13 10:15:00+00:00,2026-01-13 12:14:00+00:00,sl,6032.89,6019.015,6019.015,6074.515,0.1,138.8,1.39,0.131,-151.75,-1.39
GBPUSD,SELL,2026-01-13 14:00:00+00:00,2026-01-13 15:30:00+00:00,sl,1.34716,1.34696,1.34696,1.34497,0.03,8.0,2.06,0.195,0.45,0.53
NAS100,BUY,2026-01-13 14:01:00+00:00,2026-01-13 15:30:00+00:00,tp,25761.51,25867.52471,25714.39235,25867.52471,0.1,471.2,4.71,0.445,1052.15,10.6
SP500,BUY,2026-01-13 14:01:00+00:00,2026-01-13 15:30:00+00:00,tp,6976.06,6990.60833,6970.24067,6990.60833,0.5,58.2,2.5,0.236,141.88,6.26
DJ30,BUY,2026-01-13 14:11:00+00:00,2026-01-13 14:59:00+00:00,sl,49587.13,49511.18769,49511.18769,49795.97135,0.1,759.4,6.53,0.617,-770.42,-6.53
XAUUSD,BUY,2026-01-13 14:39:00+00:00,2026-01-13 15:43:00+00:00,sl,4584.245,4617.08,4617.08,4630.65125,0.01,168.7,14.52,1.371,326.05,28.25
EU50,BUY,2026-01-13 15:41:00+00:00,2026-01-13 17:26:00+00:00,sl,6036.89,6021.515,6021.515,6083.015,0.1,153.8,1.54,0.144,-166.75,-1.54
DJ30,BUY,2026-01-13 15:53:00+00:00,2026-01-13 16:43:00+00:00,sl,49563.13,49412.19731,49412.19731,49978.1949,0.1,1509.3,12.98,1.182,-1520.33,-12.98
XAUUSD,BUY,2026-01-13 16:03:00+00:00,2026-01-13 20:21:00+00:00,sl,4612.31,4583.62727,4583.62727,4691.1875,0.01,286.8,24.67,2.247,-289.13,-24.67
NZDUSD,SELL,2026-01-13 17:01:00+00:00,2026-01-13 17:52:00+00:00,sl,0.57596,0.57472,0.57472,0.5738,0.04,7.2,2.48,0.228,11.0,4.27
NZDUSD,SELL,2026-01-13 17:57:00+00:00,2026-01-14 03:40:00+00:00,sl,0.57486,0.57356,0.57356,0.57253,0.04,7.7,2.66,0.245,11.5,4.44
UKOUSD,BUY,2026-01-13 18:06:00+00:00,2026-01-13 21:16:00+00:00,sl,66.0475,65.08,65.08,67.74062,0.01,96.7,8.32,0.765,-100.05,-8.32
DJ30,SELL,2026-01-13 18:07:00+00:00,2026-01-14 17:36:00+00:00,sl,49310.03,48922.83,48922.83,48536.03721,0.1,2814.5,24.2,2.225,3861.0,33.3
Nikkei225,BUY,2026-01-14 01:08:00+00:00,2026-01-14 01:55:00+00:00,sl,53961.43,53829.2425,53829.2425,54357.9925,3.0,1321.9,1.98,0.188,-1451.88,-1.98
Nikkei225,BUY,2026-01-14 01:56:00+00:00,2026-01-14 02:13:00+00:00,sl,53868.93,54210.23,54210.23,54284.055,3.0,1383.8,2.08,0.197,3283.0,5.12
Nikkei225,BUY,2026-01-14 02:21:00+00:00,2026-01-14 03:09:00+00:00,sl,54064.93,54439.73,54439.73,54636.48625,2.0,1905.2,1.91,0.18,3618.0,3.75
Nikkei225,BUY,2026-01-14 03:13:00+00:00,2026-01-14 06:51:00+00:00,sl,54429.93,54192.33,54192.33,55142.73,2.0,2376.0,2.38,0.224,-2506.0,-2.38
GER40,SELL,2026-01-14 08:14:00+00:00,2026-01-14 09:00:00+00:00,sl,25398.97,25434.09667,25434.09667,25311.15333,0.1,351.3,3.51,0.33,-367.27,-3.51
EU50,BUY,2026-01-14 09:10:00+00:00,2026-01-14 10:22:00+00:00,sl,6041.39,6054.19,6054.19,6073.4525,0.2,106.9,2.14,0.202,115.0,2.56
GBPUSD,SELL,2026-01-14 10:01:00+00:00,2026-01-14 10:51:00+00:00,sl,1.3439,1.34492,1.34492,1.3411,0.03,10.2,2.63,0.248,-11.79,-2.63
NZDUSD,SELL,2026-01-14 10:06:00+00:00,2026-01-14 11:13:00+00:00,sl,0.5746,0.57498,0.57498,0.57347,0.08,3.8,2.6,0.245,-5.18,-2.6
EURUSD,SELL,2026-01-14 10:29:00+00:00,2026-01-14 11:11:00+00:00,sl,1.16429,1.16489,1.16489,1.16248,0.05,6.0,2.59,0.243,-7.31,-2.59
NZDUSD,SELL,2026-01-14 11:34:00+00:00,2026-01-14 16:05:00+00:00,sl,0.5747,0.5747,0.5747,0.57342,0.07,4.3,2.56,0.243,-1.4,-0.0
UKOUSD,BUY,2026-01-14 12:56:00+00:00,2026-01-14 22:02:00+00:00,sl,66.5635,65.698,65.698,68.07812,0.01,86.5,7.45,0.706,-89.85,-7.45
EURUSD,SELL,2026-01-14 14:16:00+00:00,2026-01-14 14:54:00+00:00,sl,1.16458,1.16527,1.16527,1.16252,0.04,6.9,2.36,0.224,-8.17,-2.36
EU50,SELL,2026-01-14 16:41:00+00:00,2026-01-15 08:15:00+00:00,sl,6026.59,6046.2775,6046.2775,5967.5275,0.1,196.9,1.97,0.187,-209.88,-1.97
NZDUSD,SELL,2026-01-14 17:43:00+00:00,2026-01-14 17:57:00+00:00,sl,0.57481,0.57539,0.57539,0.57307,0.05,5.8,2.5,0.23,-7.2,-2.5
GBPUSD,SELL,2026-01-14 19:36:00+00:00,2026-01-15 00:39:00+00:00,sl,1.34333,1.34455,1.34455,1.33998,0.02,12.2,2.1,0.194,-13.79,-2.1
XAUUSD,BUY,2026-01-14 19:45:00+00:00,2026-01-16 17:28:00+00:00,sl,4607.54,4577.96409,4577.96409,4688.87375,0.01,295.8,25.44,2.349,-298.06,-25.44
GER40,BUY,2026-01-15 08:10:00+00:00,2026-01-15 09:54:00+00:00,sl,25393.07,25346.76,25346.76,25508.845,0.1,463.1,4.63,0.431,-479.1,-4.63
UKOUSD,SELL,2026-01-15 09:21:00+00:00,2026-01-15 11:52:00+00:00,sl,64.4665,63.9965,63.9965,63.46375,0.01,57.3,4.93,0.46,43.7,4.04
GER40,SELL,2026-01-15 10:12:00+00:00,2026-01-15 17:59:00+00:00,sl,25304.97,25384.995,25384.995,25104.9075,0.1,800.2,8.0,0.75,-816.25,-8.0
UKOUSD,SELL,2026-01-15 12:24:00+00:00,2026-01-15 13:48:00+00:00,sl,63.7865,64.5935,64.5935,62.37425,0.01,80.7,6.94,0.648,-84.0,-6.94
NAS100,BUY,2026-01-15 14:01:00+00:00,2026-01-15 15:47:00+00:00,sl,25700.26,25762.31,25762.31,25834.56515,0.1,596.9,5.97,0.561,612.5,6.21
SP500,BUY,2026-01-15 14:04:00+00:00,2026-01-15 15:47:00+00:00,sl,6957.31,6968.0,6968.0,6975.17167,0.4,71.4,2.46,0.231,103.3,3.68
EURUSD,SELL,2026-01-15 15:46:00+00:00,2026-01-15 17:07:00+00:00,sl,1.16062,1.16062,1.16062,1.1575,0.02,10.4,1.79,0.168,-1.3,-0.0
SP500,BUY,2026-01-15 15:57:00+00:00,2026-01-15 16:27:00+00:00,sl,6966.06,6976.5,6976.5,6982.86292,0.4,67.2,2.31,0.215,100.8,3.59
NAS100,BUY,2026-01-15 16:26:00+00:00,2026-01-15 16:34:00+00:00,sl,25797.96,25743.3975,25743.3975,25920.72562,0.1,545.6,5.46,0.508,-553.62,-5.46
NAS100,BUY,2026-01-15 16:39:00+00:00,2026-01-15 16:46:00+00:00,sl,25744.21,25811.81,25811.81,25885.66221,0.1,628.7,6.29,0.586,668.0,6.76
UKOUSD,SELL,2026-01-15 16:47:00+00:00,2026-01-16 11:33:00+00:00,sl,63.8615,64.583,64.583,62.59887,0.01,72.2,6.21,0.575,-75.45,-6.21
NAS100,BUY,2026-01-15 16:53:00+00:00,2026-01-15 17:52:00+00:00,sl,25741.96,25665.59235,25665.59235,25913.78721,0.1,763.7,7.64,0.708,-771.68,-7.64
SP500,BUY,2026-01-15 17:53:00+00:00,2026-01-15 19:04:00+00:00,sl,6962.56,6983.5,6983.5,6998.39708,0.2,143.3,2.47,0.23,205.8,3.6
EURUSD,SELL,2026-01-15 18:02:00+00:00,2026-01-15 20:06:00+00:00,sl,1.16016,1.16147,1.16147,1.15621,0.02,13.2,2.26,0.213,-14.46,-2.26
NAS100,BUY,2026-01-15 19:07:00+00:00,2026-01-15 21:26:00+00:00,sl,25787.71,25673.11221,25673.11221,26045.55504,0.1,1146.0,11.46,1.074,-1153.98,-11.46
SP500,BUY,2026-01-15 20:41:00+00:00,2026-01-15 21:27:00+00:00,sl,6979.51,6965.56833,6965.56833,7014.36417,0.2,139.4,2.4,0.225,-143.02,-2.4
Nikkei225,SELL,2026-01-16 01:02:00+00:00,2026-01-16 02:48:00+00:00,sl,54030.93,53789.13,53789.13,53638.58625,4.0,1307.8,2.62,0.249,2288.0,4.84
Nikkei225,SELL,2026-01-16 03:51:00+00:00,2026-01-16 06:21:00+00:00,sl,53905.93,54112.64875,54112.64875,53285.77375,2.0,2067.2,2.07,0.196,-2197.19,-2.07
GER40,SELL,2026-01-16 08:42:00+00:00,2026-01-16 09:24:00+00:00,sl,25302.87,25336.53917,25336.53917,25218.69708,0.1,336.7,3.37,0.32,-352.69,-3.37
GBPUSD,BUY,2026-01-16 12:24:00+00:00,2026-01-16 15:15:00+00:00,sl,1.34041,1.33922,1.33922,1.34369,0.02,11.9,2.05,0.196,-13.5,-2.05
UKOUSD,SELL,2026-01-16 14:45:00+00:00,2026-01-16 17:02:00+00:00,sl,64.6875,64.3425,64.3425,63.9525,0.01,42.0,3.61,0.346,31.2,2.97
GBPAUD,BUY,2026-01-16 16:02:00+00:00,2026-01-16 17:06:00+00:00,sl,2.00236,2.00236,2.00236,2.0075,0.02,18.7,2.3,0.221,-1.8,0.0
SP500,BUY,2026-01-16 16:26:00+00:00,2026-01-16 16:54:00+00:00,sl,6964.11,6955.47667,6955.47667,6985.69333,0.30000000000000004,86.3,2.23,0.214,-89.93,-2.23
GBPAUD,BUY,2026-01-16 17:10:00+00:00,2026-01-19 00:00:00+00:00,sl,2.00265,2.00044,2.00044,2.00875,0.01,22.2,1.37,0.131,-23.96,-1.37
EURUSD,SELL,2026-01-16 17:16:00+00:00,2026-01-16 17:39:00+00:00,tp,1.16256,1.15932,1.16071,1.15932,0.02,10.8,1.85,0.178,31.03,5.56
UKOUSD,SELL,2026-01-16 17:18:00+00:00,2026-01-19 01:01:00+00:00,sl,64.5075,63.6645,63.6645,63.55987,0.01,54.2,4.66,0.447,81.0,7.25
Nikkei225,SELL,2026-01-19 01:08:00+00:00,2026-01-19 01:46:00+00:00,sl,53541.0,53252.7,53252.7,53148.67988,3.0,1307.7,1.96,0.191,2753.0,4.32
Nikkei225,SELL,2026-01-19 02:09:00+00:00,2026-01-19 03:27:00+00:00,sl,53511.0,53131.7,53131.7,52921.57988,2.0,1964.7,1.96,0.19,3663.0,3.79
Nikkei225,SELL,2026-01-19 03:31:00+00:00,2026-01-19 04:25:00+00:00,sl,53171.0,53439.75462,53439.75462,52364.73612,1.0,2687.5,1.34,0.13,-2817.55,-1.34
GER40,SELL,2026-01-19 08:10:00+00:00,2026-01-19 12:47:00+00:00,sl,25052.4,24927.7,24927.7,24845.64583,0.1,827.0,8.27,0.799,1231.0,12.47
