symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
NZDUSD,SELL,2026-02-18 14:45:00+00:00,2026-02-18 16:00:00+00:00,tp,0.60045,0.59872,0.59923,0.59872,0.62,5.7,30.6,0.247,15.81,91.81
GBPAUD,BUY,2026-02-18 15:51:00+00:00,2026-02-18 16:07:00+00:00,sl,1.92093,1.91925,1.91925,1.92554,0.3,16.8,30.98,0.25,-18.55,-30.98
GER40,BUY,2026-02-18 15:59:00+00:00,2026-02-18 17:05:00+00:00,sl,25131.73,25273.63,25273.63,25365.0675,0.30000000000000004,933.3,28.0,0.226,1403.0,42.57
GBPUSD,SELL,2026-02-18 16:03:00+00:00,2026-02-18 17:03:00+00:00,sl,1.35559,1.3548,1.3548,1.35129,0.23,15.6,30.89,0.248,6.2,15.43
NZDUSD,SELL,2026-02-18 16:15:00+00:00,2026-02-18 17:03:00+00:00,sl,0.59862,0.59922,0.59922,0.59685,0.61,5.9,31.04,0.25,-7.32,-31.04
NAS100,BUY,2026-02-18 16:32:00+00:00,2026-02-18 16:55:00+00:00,sl,24735.37,24838.47,24838.47,24957.64353,0.30000000000000004,987.9,29.64,0.238,1023.0,30.93
GBPUSD,SELL,2026-02-18 17:05:00+00:00,2026-02-19 02:54:00+00:00,tp,1.35454,1.34897,1.35049,1.34897,0.18,20.2,31.34,0.25,54.06,86.18
NZDUSD,SELL,2026-02-18 17:06:00+00:00,2026-02-18 18:04:00+00:00,sl,0.59893,0.59964,0.59964,0.59681,0.51,7.1,31.05,0.248,-8.48,-31.05
NAS100,BUY,2026-02-18 17:12:00+00:00,2026-02-18 21:53:00+00:00,sl,24973.62,24843.98029,24843.98029,25265.30934,0.2,1296.4,25.93,0.207,-1304.4,-25.93
SP500,BUY,2026-02-18 17:35:00+00:00,2026-02-18 21:36:00+00:00,sl,6899.74,6877.19533,6877.19533,6956.10167,1.6,225.4,31.02,0.247,-229.05,-31.02
NZDUSD,SELL,2026-02-18 18:08:00+00:00,2026-02-18 20:51:00+00:00,tp,0.59957,0.59731,0.59782,0.59731,0.48,7.5,31.14,0.249,21.22,93.41
NZDUSD,SELL,2026-02-18 20:58:00+00:00,2026-02-19 02:49:00+00:00,sl,0.5974,0.5963,0.5963,0.59513,0.48,7.6,31.37,0.249,9.6,45.42
GBPUSD,SELL,2026-02-19 11:24:00+00:00,2026-02-19 11:54:00+00:00,sl,1.35058,1.35058,1.35058,1.34686,0.27,13.5,31.44,0.248,-1.6,-0.0
NZDUSD,SELL,2026-02-19 11:24:00+00:00,2026-02-19 13:44:00+00:00,tp,0.59829,0.59674,0.59829,0.59674,0.71,5.2,31.63,0.25,14.13,94.88
GBPUSD,SELL,2026-02-19 11:55:00+00:00,2026-02-19 14:11:00+00:00,tp,1.35038,1.34606,1.34766,1.34606,0.23,15.7,31.06,0.245,41.57,85.41
EURUSD,SELL,2026-02-19 12:39:00+00:00,2026-02-19 15:02:00+00:00,tp,1.17933,1.1765,1.17771,1.1765,0.39,9.4,31.68,0.25,27.03,95.04
GBPAUD,SELL,2026-02-19 13:18:00+00:00,2026-02-19 15:02:00+00:00,sl,1.91189,1.911,1.911,1.90593,0.23,21.7,30.69,0.242,7.1,12.61
NZDUSD,SELL,2026-02-19 13:53:00+00:00,2026-02-19 14:33:00+00:00,sl,0.59671,0.59733,0.59733,0.59485,0.59,6.2,31.45,0.246,-7.6,-31.45
GBPUSD,SELL,2026-02-19 14:27:00+00:00,2026-02-19 15:29:00+00:00,sl,1.34654,1.34642,1.34642,1.34208,0.23,16.2,32.05,0.249,-0.45,2.28
NZDUSD,SELL,2026-02-19 14:44:00+00:00,2026-02-19 16:34:00+00:00,tp,0.59702,0.59514,0.59564,0.59514,0.59,6.3,31.96,0.249,17.49,95.88
EURUSD,SELL,2026-02-19 15:17:00+00:00,2026-02-19 17:01:00+00:00,sl,1.17572,1.17572,1.17572,1.17236,0.33,11.2,31.83,0.246,-1.3,-0.0
DJ30,SELL,2026-02-19 15:30:00+00:00,2026-02-19 17:35:00+00:00,sl,49487.02,49613.30846,49613.30846,49139.72673,0.2,1262.9,21.72,0.168,-1273.88,-21.72
GBPUSD,SELL,2026-02-19 15:41:00+00:00,2026-02-19 16:44:00+00:00,sl,1.34651,1.3449,1.3449,1.34116,0.19,19.5,31.81,0.246,14.5,26.32
SP500,SELL,2026-02-19 16:02:00+00:00,2026-02-19 16:53:00+00:00,sl,6858.68,6873.16533,6873.16533,6822.46667,2.5,144.9,31.14,0.241,-148.45,-31.14
NZDUSD,SELL,2026-02-19 16:45:00+00:00,2026-02-19 17:02:00+00:00,sl,0.5953,0.59613,0.59613,0.59284,0.46,8.2,32.51,0.249,-9.62,-32.51
GBPUSD,SELL,2026-02-19 16:45:00+00:00,2026-02-19 17:08:00+00:00,sl,1.34441,1.3468,1.3468,1.33786,0.15,23.8,30.77,0.236,-25.44,-30.77
NZDUSD,SELL,2026-02-19 17:21:00+00:00,2026-02-19 17:34:00+00:00,sl,0.5962,0.5971,0.5971,0.5935,0.41000000000000003,9.0,31.77,0.245,-10.41,-31.77
NZDUSD,SELL,2026-02-19 17:41:00+00:00,2026-02-19 17:47:00+00:00,sl,0.5971,0.59803,0.59803,0.59432,0.4,9.3,31.84,0.247,-10.65,-31.84
NZDUSD,SELL,2026-02-19 18:05:00+00:00,2026-02-20 03:53:00+00:00,sl,0.5973,0.59492,0.59492,0.59437,0.38,9.8,31.95,0.248,22.4,77.8
Nikkei225,SELL,2026-02-20 02:36:00+00:00,2026-02-20 11:17:00+00:00,sl,56905.17,57094.2825,57094.2825,56337.8325,34.0,1891.1,32.15,0.25,-2021.13,-32.15
GER40,BUY,2026-02-20 08:18:00+00:00,2026-02-20 09:32:00+00:00,sl,25109.13,25076.86333,25076.86333,25189.79667,1.0,322.7,32.27,0.249,-338.67,-32.27
GER40,BUY,2026-02-20 09:33:00+00:00,2026-02-20 09:59:00+00:00,sl,25085.13,25048.64667,25048.64667,25176.33833,0.8,364.8,29.19,0.226,-380.83,-29.19
EURUSD,SELL,2026-02-20 10:03:00+00:00,2026-02-20 10:16:00+00:00,sl,1.17518,1.17518,1.17518,1.17246,0.41000000000000003,9.1,32.03,0.249,-1.3,-0.0
GBPAUD,SELL,2026-02-20 10:04:00+00:00,2026-02-20 11:29:00+00:00,sl,1.90869,1.9066,1.9066,1.90491,0.38,13.7,32.19,0.25,19.15,49.06
NZDUSD,SELL,2026-02-20 10:06:00+00:00,2026-02-20 10:41:00+00:00,sl,0.59485,0.59541,0.59541,0.59314,0.65,5.7,31.79,0.247,-7.08,-31.79
GBPAUD,SELL,2026-02-20 11:38:00+00:00,2026-02-20 12:57:00+00:00,sl,1.90848,1.91038,1.91038,1.90326,0.27,19.0,31.57,0.245,-20.77,-31.57
NAS100,SELL,2026-02-20 14:00:00+00:00,2026-02-20 15:41:00+00:00,sl,24769.67,24681.995,24681.995,24604.3496,0.4,734.8,29.39,0.229,868.75,35.07
DJ30,SELL,2026-02-20 14:52:00+00:00,2026-02-20 16:42:00+00:00,sl,49335.02,49173.32,49173.32,49026.99356,0.30000000000000004,1120.1,28.9,0.225,1606.0,41.72
EURUSD,SELL,2026-02-20 15:30:00+00:00,2026-02-20 17:01:00+00:00,sl,1.17751,1.17751,1.17751,1.17391,0.31,12.0,31.96,0.249,-1.3,-0.0
NAS100,SELL,2026-02-20 15:46:00+00:00,2026-02-20 16:35:00+00:00,sl,24675.92,24769.49684,24769.49684,24465.37211,0.30000000000000004,935.8,28.07,0.218,-943.77,-28.07
NAS100,BUY,2026-02-20 16:35:00+00:00,2026-02-20 17:02:00+00:00,sl,24796.97,25024.82,25024.82,25093.72928,0.2,1318.9,26.38,0.205,2270.5,45.57
NAS100,BUY,2026-02-20 17:08:00+00:00,2026-02-20 18:03:00+00:00,sl,24926.37,25084.57,25084.57,25301.9405,0.1,1669.2,16.69,0.129,1574.0,15.82
NZDUSD,BUY,2026-02-20 17:26:00+00:00,2026-02-20 17:33:00+00:00,sl,0.59749,0.59648,0.59648,0.60053,0.37,10.1,32.29,0.25,-11.54,-32.29
GBPUSD,BUY,2026-02-20 17:26:00+00:00,2026-02-20 19:15:00+00:00,sl,1.35123,1.34801,1.34801,1.36008,0.11,32.2,30.44,0.235,-33.76,-30.44
NZDUSD,BUY,2026-02-20 17:41:00+00:00,2026-02-20 19:15:00+00:00,sl,0.59734,0.59626,0.59626,0.60057,0.34,10.8,31.47,0.244,-12.16,-31.47
NAS100,BUY,2026-02-20 18:06:00+00:00,2026-02-20 19:20:00+00:00,sl,25070.72,24860.54022,24860.54022,25543.6245,0.1,2101.8,21.02,0.163,-2109.8,-21.02
NAS100,BUY,2026-02-20 19:26:00+00:00,2026-02-25 13:48:00+00:00,sl,24850.47,25083.16,25083.16,25430.40171,0.1,2577.5,25.77,0.201,2318.9,23.27
DJ30,SELL,2026-02-20 19:36:00+00:00,2026-02-23 16:31:00+00:00,sl,49289.02,49740.97192,49740.97192,48046.15221,0.1,4519.5,38.87,0.303,-4530.52,-38.87
Nikkei225,SELL,2026-02-23 01:52:00+00:00,2026-02-23 03:01:00+00:00,sl,56933.0,56523.7,56523.7,56255.975,28.0,2256.7,31.59,0.246,3963.0,57.3
Nikkei225,SELL,2026-02-23 03:14:00+00:00,2026-02-23 09:32:00+00:00,sl,56628.0,56883.6,56883.6,55861.2,25.0,2556.0,31.95,0.248,-2686.0,-31.95
GER40,SELL,2026-02-23 08:06:00+00:00,2026-02-23 08:54:00+00:00,sl,25080.2,25118.15,25118.15,24985.325,0.8,379.5,30.36,0.235,-395.5,-30.36
GBPAUD,SELL,2026-02-23 10:00:00+00:00,2026-02-23 10:25:00+00:00,sl,1.91005,1.90866,1.90866,1.90577,0.33,15.6,31.68,0.247,12.15,28.37
GER40,BUY,2026-02-23 10:45:00+00:00,2026-02-23 12:26:00+00:00,sl,25126.8,25046.57333,25046.57333,25327.36667,0.4,802.3,32.09,0.249,-818.27,-32.09
GER40,BUY,2026-02-23 13:05:00+00:00,2026-02-23 17:40:00+00:00,sl,25157.8,25043.47333,25043.47333,25443.61667,0.2,1143.3,22.87,0.178,-1159.27,-22.87
GBPUSD,SELL,2026-02-23 13:17:00+00:00,2026-02-23 15:07:00+00:00,sl,1.35079,1.34908,1.34908,1.34711,0.27,13.4,31.05,0.242,15.5,39.72
NZDUSD,SELL,2026-02-23 13:27:00+00:00,2026-02-23 15:58:00+00:00,sl,0.59699,0.59699,0.59699,0.59532,0.66,5.6,31.65,0.247,-1.4,-0.0
SP500,BUY,2026-02-23 14:33:00+00:00,2026-02-23 16:27:00+00:00,sl,6880.94,6896.88,6896.88,6908.46167,3.3000000000000003,110.1,31.24,0.244,155.8,45.24
Nikkei225,SELL,2026-02-24 01:00:00+00:00,2026-02-24 02:03:00+00:00,sl,56817.87,56987.07,56987.07,56310.27,37.0,1692.0,31.3,0.244,-1822.0,-31.3
Nikkei225,BUY,2026-02-24 02:27:00+00:00,2026-02-24 05:41:00+00:00,sl,57050.87,57407.17,57407.17,57634.4075,32.0,1945.1,31.12,0.243,3433.0,57.01
GBPAUD,SELL,2026-02-24 10:00:00+00:00,2026-02-24 10:18:00+00:00,sl,1.90668,1.90815,1.90815,1.90267,0.35000000000000003,14.6,31.5,0.245,-16.41,-31.5
GBPAUD,SELL,2026-02-24 10:19:00+00:00,2026-02-24 10:39:00+00:00,sl,1.90768,1.90915,1.90915,1.90361,0.35000000000000003,14.8,31.85,0.248,-16.57,-31.85
NZDUSD,SELL,2026-02-24 10:30:00+00:00,2026-02-24 11:12:00+00:00,sl,0.59661,0.59712,0.59712,0.59505,0.71,5.2,31.68,0.247,-6.59,-31.68
GBPAUD,BUY,2026-02-24 10:39:00+00:00,2026-02-24 13:22:00+00:00,tp,1.90915,1.91351,1.91192,1.91351,0.32,15.8,31.24,0.244,41.76,85.9
NZDUSD,SELL,2026-02-24 12:27:00+00:00,2026-02-24 14:29:00+00:00,tp,0.59657,0.59487,0.59538,0.59487,0.65,5.7,31.66,0.248,15.59,94.99
GBPAUD,BUY,2026-02-24 13:34:00+00:00,2026-02-24 16:14:00+00:00,tp,1.91393,1.9185,1.91673,1.9185,0.31,16.6,31.8,0.247,43.97,87.45
EURUSD,SELL,2026-02-24 14:04:00+00:00,2026-02-24 14:57:00+00:00,sl,1.17817,1.17817,1.17817,1.1761,0.54,6.9,32.16,0.25,-1.3,-0.0
SP500,SELL,2026-02-24 14:23:00+00:00,2026-02-24 16:32:00+00:00,sl,6849.47,6827.35,6827.35,6824.78917,3.7,98.7,31.41,0.244,217.6,70.39
NZDUSD,SELL,2026-02-24 14:43:00+00:00,2026-02-24 15:08:00+00:00,sl,0.59491,0.59547,0.59547,0.59324,0.67,5.6,32.06,0.247,-6.96,-32.06
NZDUSD,SELL,2026-02-24 15:09:00+00:00,2026-02-24 16:44:00+00:00,sl,0.5953,0.5953,0.5953,0.59364,0.67,5.6,32.03,0.248,-1.4,-0.0
GBPAUD,BUY,2026-02-24 16:26:00+00:00,2026-02-24 16:40:00+00:00,sl,1.91844,1.91687,1.91687,1.92273,0.33,15.6,31.79,0.244,-17.43,-31.79
