score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
283951,35;19070;0,7486;743815,13;0,2381;1,903;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
283951,35;19070;0,7486;743815,13;0,2381;1,903;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
283951,35;19070;0,7486;743815,13;0,2381;1,903;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;10;9;3;0,35;0,4;3,0;1;23;3;19
283306,86;19089;0,7481;707400,39;0,2126;1,899;;200;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
282737,21;16522;0,628;1024307,13;0,3203;1,792;;160;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;23;3;20
282287,44;18580;0,7502;684427,6;0,1417;1,908;;190;10;4;-30;-90;-35;-35;-65;-45;11;1,0;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
280956,85;18455;0,7581;650041,04;0,0818;1,987;;140;11;4;-30;-95;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,3;0,4;2,8;2;23;3;18
280956,85;18455;0,7581;650041,04;0,0818;1,987;;140;11;4;-30;-95;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
274790,7;15704;0,6198;819173,4;0,171;1,707;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,4000000000000004;0;22;3;20
271424,12;15860;0,6078;1049386,16;0,3372;1,774;;160;12;4;-30;-85;-35;-35;-65;-45;12;1,0;3,0;0,3;14;6;4;0,35;0,4;3,4000000000000004;1;23;3;20
270172,84;19039;0,7482;709379,67;0,2389;1,902;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;1;23;3;19
270172,84;19039;0,7482;709379,67;0,2389;1,902;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;1;23;3;19
270172,84;19039;0,7482;709379,67;0,2389;1,902;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;1;23;3;19
264756,72;19838;0,7416;696342,91;0,1192;1,768;;200;13;3;-30;-95;-35;-35;-75;-40;19;1,0;1,5;0,3;20;8;3;0,3;0,2;2,6;2;23;3;18
264756,72;19838;0,7416;696342,91;0,1192;1,768;;200;13;3;-30;-95;-35;-35;-75;-40;19;1,0;1,5;0,3;20;8;3;0,3;0,2;2,6;2;23;3;18
255943,42;17318;0,7551;617278,73;0,097;1,909;;140;11;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;8;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
250406,49;16865;0,6238;1029039,9;0,3509;1,729;;160;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,4000000000000004;0;23;3;20
238342,68;14107;0,631;663407,22;0,1947;1,813;;170;10;4;-30;-90;-35;-35;-65;-45;11;1,0;2,75;0,3;14;9;3;0,35;0,5;3,0;1;23;3;19
233136,63;16366;0,6478;708743,39;0,2527;1,817;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,5;12;9;3;0,35;0,4;3,0;1;23;3;19
229297,23;18887;0,7444;576114,94;0,1385;1,847;;190;11;4;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;2;23;3;18
226314,88;14435;0,6268;636396,83;0,1602;1,8;;170;11;5;-30;-85;-35;-35;-65;-45;13;1,0;2,75;0,3;14;5;4;0,35;0,4;3,4000000000000004;1;23;3;20
223177,65;14991;0,6208;649789,72;0,154;1,747;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;22;3;20
219903,53;15541;0,6212;786638,72;0,2981;1,737;;170;12;4;-30;-85;-35;-35;-65;-45;13;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;23;2;20
218803,8;17010;0,7246;545442,92;0,104;1,915;;150;10;5;-30;-90;-35;-35;-65;-40;20;1,0;1,75;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
207655,95;15326;0,6195;737436,29;0,2945;1,741;;170;12;4;-30;-85;-35;-35;-65;-45;11;1,0;2,75;0,3;14;5;4;0,35;0,4;3,2;1;23;3;19
202475,51;15322;0,6211;743317,59;0,3139;1,757;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;5;4;0,35;0,4;3,2;1;23;3;20
201743,5;15320;0,621;741192,11;0,3139;1,756;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;23;3;20
196140,91;14745;0,6242;574690,83;0,1634;1,731;;170;11;5;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,4000000000000004;0;23;3;20
194779,85;18430;0,7414;507099,08;0,1321;1,786;;190;13;3;-30;-95;-35;-35;-75;-40;19;1,0;1,5;0,3;20;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
191148,12;17741;0,753;459837,12;0,1107;1,918;;140;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
191148,12;17741;0,753;459837,12;0,1107;1,918;;140;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
191148,12;17741;0,753;459837,12;0,1107;1,918;;140;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;2;23;3;18
191148,12;17741;0,753;459837,12;0,1107;1,918;;140;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
191148,12;17741;0,753;459837,12;0,1107;1,918;;140;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
190868,87;18478;0,7382;502914,49;0,1347;1,769;;190;14;3;-30;-95;-35;-35;-75;-40;19;1,0;1,5;0,3;20;8;3;0,3;0,2;2,6;2;22;3;18
185719,74;17434;0,7519;459993,28;0,0783;1,863;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,2;3;20;3;18
183540,25;14538;0,5783;527676,29;0,1973;1,836;;200;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,7;12;9;3;0,35;0,4;3,0;1;23;3;19
183010,2;18348;0,7378;483798,26;0,1359;1,763;;200;14;3;-30;-95;-35;-35;-75;-40;19;1,0;1,5;0,3;20;8;3;0,3;0,2;2,6;2;22;3;18
182202,37;17430;0,7532;435819,36;0,1188;1,929;;150;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
182202,37;17430;0,7532;435819,36;0,1188;1,929;;150;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
182202,37;17430;0,7532;435819,36;0,1188;1,929;;150;11;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
180433,42;17642;0,7493;459356,24;0,1256;1,815;;140;13;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
180100,38;14095;0,6271;593760,34;0,272;1,764;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,5;3,2;1;23;3;19
179289,57;14430;0,621;645242,81;0,2956;1,768;;170;11;4;-30;-85;-40;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,4000000000000004;0;23;3;20
178977,44;17513;0,7497;449835,03;0,1271;1,839;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
178977,44;17513;0,7497;449835,03;0,1271;1,839;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
177790,78;17497;0,7496;446821,05;0,127;1,839;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;2;21;3;18
175046,95;17456;0,7508;432720,9;0,1158;1,868;;150;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
175046,95;17456;0,7508;432720,9;0,1158;1,868;;150;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
173786,86;17041;0,7483;441201,51;0,2205;1,893;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,0;1,5;0,3;10;9;3;0,35;0,5;3,0;1;23;3;19
172570,69;16460;0,7572;410795,54;0,0784;1,932;;130;11;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;6;8;3;0,3;0,4;2,4000000000000004;3;20;3;18
172200,84;17123;0,7587;395078,72;0,0922;2,003;;140;11;4;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;8;8;3;0,3;0,30000000000000004;2,6;2;23;3;18
171109,63;14114;0,6253;673179,35;0,3417;1,834;;160;11;4;-30;-85;-40;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,4000000000000004;1;23;3;20
169572,5;16813;0,7597;383853,25;0,1023;2,029;;150;11;4;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;8;8;3;0,3;0,30000000000000004;2,6;2;23;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;12;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;8;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;6;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;6;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
169160,89;17529;0,7501;422798,6;0,0832;1,848;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
168803,16;14453;0,6064;494684,5;0,1835;1,757;;160;12;5;-30;-85;-35;-35;-65;-45;12;1,0;3,0;0,3;14;6;4;0,35;0,4;3,4000000000000004;1;23;3;20
168796,53;16812;0,7598;382211,57;0,1024;2,028;;150;11;4;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;8;9;3;0,3;0,30000000000000004;2,6;2;23;3;18
166819,64;17130;0,7516;417263,93;0,1301;1,845;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
166819,64;17130;0,7516;417263,93;0,1301;1,845;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
166819,64;17130;0,7516;417263,93;0,1301;1,845;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
166819,64;17130;0,7516;417263,93;0,1301;1,845;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
166819,64;17130;0,7516;417263,93;0,1301;1,845;;140;13;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;3;21;3;18
164403,27;14625;0,6109;580767,43;0,249;1,684;;180;10;4;-35;-90;-40;-35;-65;-45;11;1,0;2,75;0,3;14;9;3;0,35;0,4;3,0;1;23;3;19
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163775,64;17846;0,7421;425958,31;0,0957;1,786;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;22;3;18
163361,28;14435;0,62;484253,88;0,1582;1,723;;180;11;5;-30;-85;-35;-35;-65;-45;13;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;24;3;20
157728,69;16364;0,7599;362163,33;0,0847;2,0;;150;11;4;-30;-95;-35;-35;-65;-40;20;1,0;1,5;0,3;8;7;3;0,25;0,5;2,6;2;23;3;18
155941,0;17759;0,7422;405376,55;0,091;1,787;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,4000000000000004;2;22;3;18
155813,35;17032;0,7523;382818,41;0,0974;1,878;;130;12;3;-30;-95;-35;-30;-65;-40;20;1,0;1,5;0,3;6;8;3;0,3;0,30000000000000004;2,4000000000000004;3;19;3;18
154291,08;17642;0,7527;376494,58;0,0679;1,891;;140;12;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,35;0,4;3,0;2;23;3;18
153804,79;13766;0,6213;488878,12;0,2551;1,798;;170;11;4;-30;-85;-40;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;23;3;19
149083,02;16829;0,7458;378593,04;0,121;1,825;;150;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
149083,02;16829;0,7458;378593,04;0,121;1,825;;150;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
149083,02;16829;0,7458;378593,04;0,121;1,825;;150;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
148741,14;17511;0,7546;351728,08;0,0821;1,949;;140;11;5;-30;-95;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,3;0,2;2,8;2;23;3;18
147513,68;17167;0,7555;349980,02;0,0989;1,942;;170;10;4;-30;-90;-35;-35;-65;-45;11;1,25;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
144825,51;15752;0,6152;712785,51;0,4003;1,698;;170;12;4;-30;-85;-35;-35;-65;-45;12;1,0;2,75;0,3;14;6;4;0,35;0,4;3,2;1;24;3;20
144814,7;16931;0,7553;336612,56;0,0979;1,982;;150;11;5;-30;-95;-35;-35;-65;-40;20;1,0;1,5;0,3;8;9;3;0,3;0,30000000000000004;2,6;2;23;3;18
140835,52;16964;0,7434;360321,42;0,092;1,814;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
140835,52;16964;0,7434;360321,42;0,092;1,814;;160;14;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;8;3;0,3;0,30000000000000004;2,6;2;21;3;18
140737,26;16707;0,7511;354289,56;0,1086;1,834;;140;13;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;10;8;3;0,3;0,30000000000000004;2,4000000000000004;3;20;3;18
140473,22;17316;0,7558;336375,83;0,1443;1,924;;200;10;4;-30;-90;-35;-35;-65;-45;20;1,25;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
139717,83;14894;0,5999;550918,96;0,3135;1,692;;160;11;5;-30;-85;-35;-35;-65;-45;12;1,0;3,0;0,3;14;5;4;0,35;0,4;3,2;0;24;3;20
137594,51;16845;0,7494;350384,82;0,1157;1,815;;140;13;3;-30;-95;-35;-30;-65;-40;20;1,0;1,5;0,3;18;8;3;0,3;0,4;2,4000000000000004;3;21;3;18
135431,92;16510;0,7176;345754,9;0,1621;1,852;;190;10;5;-30;-90;-35;-35;-65;-40;20;1,0;1,75;0,3;8;9;3;0,35;0,4;2,8;2;23;3;18
134536,55;17404;0,7541;325214,51;0,1846;1,909;;190;10;4;-30;-90;-35;-35;-65;-45;20;1,25;1,5;0,3;10;9;3;0,35;0,4;2,8;1;23;3;20
133753,05;17050;0,7432;347024,68;0,1038;1,789;;170;15;3;-30;-95;-35;-30;-70;-40;19;1,0;1,5;0,3;18;7;3;0,3;0,30000000000000004;2,6;2;22;3;18
131352,15;16593;0,7518;325548,83;0,112;1,862;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;4;7;3;0,3;0,4;2,4000000000000004;3;20;3;18
129450,79;15469;0,7538;311972,92;0,0912;1,913;;120;11;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;6;8;3;0,3;0,4;2,6;3;20;3;18
128934,56;15867;0,7136;338442,36;0,1673;1,807;;190;10;4;-30;-90;-40;-35;-65;-45;20;1,0;1,75;0,3;10;9;3;0,35;0,4;3,0;1;23;3;19
127285,17;16615;0,7494;319675,89;0,1148;1,84;;150;13;3;-30;-95;-35;-30;-70;-40;20;1,0;1,5;0,3;18;8;3;0,3;0,4;2,4000000000000004;2;21;3;18
120847,24;16334;0,741;307405,75;0,1274;1,829;;190;10;4;-30;-90;-40;-35;-65;-45;20;1,0;1,5;0,3;12;9;3;0,35;0,4;3,0;1;23;3;19
119783,81;17054;0,7445;300270,24;0,1242;1,851;;200;10;5;-30;-90;-35;-35;-65;-40;20;1,0;1,5;0,3;10;9;3;0,35;0,4;2,8;2;23;3;18
119459,98;16786;0,7513;291281,32;0,116;1,894;;130;12;3;-30;-95;-35;-30;-65;-40;19;1,0;1,5;0,3;6;8;3;0,3;0,30000000000000004;2,4000000000000004;4;20;3;18
