score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
461,21;400;0,6075;751,45;0,0202;2,968;;180;21;16;-20;-65;-40;-25;-95;-40;20;2,5;2,25;0,5;20;14;6;0,25;0,8;1,8;4;12;1;22
460,49;430;0,5884;752,37;0,0211;2,987;;290;26;17;-20;-70;-40;-25;-95;-45;20;2,25;2,5;0,5;20;14;5;0,25;0,8;1,8;4;13;1;22
383,37;704;0,5128;867,62;0,0333;2,324;;200;45;16;-25;-65;-40;-25;-95;-40;12;2,75;2,75;0,4;18;15;6;0,2;0,8;1,6;2;13;2;22
367,85;1009;0,5005;893,02;0,0575;2,016;;200;49;3;-25;-65;-35;-5;-70;-45;11;2,75;2,75;0,3;16;14;7;0,2;0,8;1,6;0;12;2;22
358,52;1743;0,4544;1191,67;0,0512;1,696;;200;47;4;-25;-65;-35;-15;-75;-45;11;2,75;2,75;0,3;16;15;7;0,2;0,7;1,4;0;13;2;22
352,14;599;0,5409;791,62;0,0379;2,385;;150;22;11;-25;-65;-40;-25;-90;-45;17;2,75;2,25;0,5;20;14;2;0,25;0,7;2,2;6;12;2;21
319,49;1210;0,4959;904,57;0,049;1,873;;200;50;3;-25;-65;-35;-5;-70;-45;11;2,75;2,75;0,3;16;14;7;0,2;0,8;1,6;0;13;2;22
266,05;562;0,516;662,71;0,0293;2,197;;280;27;17;-20;-75;-40;-30;-95;-45;20;2,5;2,75;0,5;20;14;6;0,3;0,7;2,2;4;13;1;22
259,75;523;0,5182;579,72;0,0308;2,292;;180;18;3;-15;-75;-50;-25;-90;-35;15;2,75;2,25;0,5;20;15;3;0,2;0,9000000000000001;1,2;7;14;3;23
248,61;1546;0,467;884,32;0,0311;1,629;;190;47;3;-25;-65;-30;-5;-80;-45;11;2,75;2,75;0,3;18;15;7;0,2;0,7;2,0;1;13;2;22
239,81;417;0,6019;485,83;0,0301;2,531;;180;18;14;-20;-65;-50;-25;-90;-35;15;3,0;2,0;0,5;18;15;3;0,25;0,9000000000000001;1,6;5;12;1;21
233,74;1071;0,4949;712,77;0,036;1,772;;200;50;5;-25;-65;-30;-10;-85;-40;11;2,75;2,75;0,3;18;14;6;0,2;0,8;2,0;1;13;2;22
231,96;465;0,5441;481,29;0,0402;2,36;;200;17;15;-25;-65;-50;-25;-90;-30;17;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;1,8;4;12;1;21
219,57;1092;0,5064;713,83;0,0458;1,693;;190;49;3;-25;-65;-30;-5;-85;-40;11;2,75;2,75;0,4;18;14;6;0,2;0,8;2,0;2;13;2;22
209,79;350;0,5771;423,17;0,0252;2,572;;170;18;13;-25;-65;-50;-25;-90;-40;17;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;2,2;4;12;1;21
209,67;469;0,5096;471,84;0,0211;2,339;;250;16;17;-20;-65;-45;-25;-95;-30;18;2,5;2,0;0,5;20;15;4;0,25;1,0;1,6;5;15;1;20
205,8;904;0,4679;596,44;0,0506;1,741;;200;47;4;-25;-70;-35;-5;-65;-45;11;2,75;2,75;0,3;16;13;7;0,2;0,8;1,6;0;12;2;22
205,12;257;0,6459;315,53;0,0167;3,074;;180;25;19;-15;-65;-45;-25;-95;-40;17;2,25;2,0;0,5;18;14;2;0,25;0,9000000000000001;1,8;6;16;1;22
201,52;316;0,557;414,14;0,024;2,463;;290;20;18;-20;-75;-40;-25;-95;-50;20;2,5;2,5;0,5;20;14;7;0,2;0,7;2,2;3;13;1;23
200,53;464;0,5733;459,45;0,0356;2,29;;180;17;14;-25;-65;-50;-25;-90;-35;15;3,0;2,0;0,5;18;15;3;0,25;0,9000000000000001;1,6;5;12;1;21
200,53;464;0,5733;459,45;0,0356;2,29;;180;17;14;-25;-65;-50;-25;-90;-35;15;3,0;2,0;0,5;18;15;3;0,25;0,9000000000000001;1,6;5;12;1;21
185,3;498;0,5221;454,55;0,0223;2,154;;250;16;17;-20;-65;-45;-25;-95;-30;18;2,5;2,0;0,5;20;15;4;0,25;1,0;2,2;5;15;1;20
178,52;1430;0,4098;769,37;0,0574;1,438;;290;23;3;-20;-75;-40;-30;-95;-50;20;2,5;2,75;0,5;20;14;7;0,3;0,7;2,6;3;13;4;23
177,02;1004;0,4641;595,58;0,0591;1,628;;210;49;3;-25;-65;-35;-5;-70;-50;11;2,75;2,75;0,3;16;15;7;0,2;0,8;1,6;0;12;2;22
176,53;961;0,4256;674,01;0,0497;1,582;;280;27;16;-20;-75;-35;-35;-95;-45;20;2,25;2,75;0,4;20;13;6;0,35;0,6000000000000001;2,2;3;13;2;22
175,89;387;0,5116;384,83;0,0266;2,13;;260;20;14;-15;-65;-35;-25;-95;-35;19;2,75;3,0;0,5;18;15;4;0,25;0,9000000000000001;1,6;4;15;1;21
169,96;733;0,4789;532,96;0,0279;1,738;;250;28;16;-15;-65;-40;-25;-70;-40;19;2,75;2,75;0,5;20;15;6;0,25;0,7;2,4000000000000004;4;13;1;20
163,3;357;0,5238;396,8;0,0236;2,192;;260;24;15;-20;-70;-35;-25;-90;-45;20;2,5;2,25;0,5;20;14;5;0,3;0,8;2,0;5;12;1;21
161,88;548;0,4526;542,81;0,0375;1,772;;280;26;16;-20;-70;-40;-30;-90;-45;19;2,25;2,75;0,6000000000000001;20;14;6;0,2;0,8;1,8;4;14;3;22
161,48;934;0,4861;539,49;0,0327;1,663;;210;50;4;-25;-65;-30;-5;-85;-40;11;2,75;2,75;0,3;16;14;6;0,2;0,8;1,8;0;13;2;22
158,76;567;0,4568;403,14;0,0473;1,859;;290;15;18;-20;-65;-40;-25;-95;-30;18;2,5;2,0;0,5;20;14;5;0,25;1,0;1,4;5;17;1;20
152,12;245;0,5714;265,48;0,0133;2,862;;210;22;18;-10;-65;-45;-20;-95;-35;18;2,0;1,75;0,6000000000000001;20;13;2;0,25;1,0;4,0;5;15;1;23
148,62;671;0,4307;490,0;0,0455;1,711;;300;30;15;-20;-75;-35;-30;-95;-45;20;2,5;2,5;0,5;20;13;6;0,3;0,7;2,4000000000000004;4;12;0;22
142,05;206;0,4854;233,36;0,0182;3,391;;240;25;19;-10;-65;-45;-25;-95;-40;18;2,25;2,0;0,4;20;14;2;0,3;1,0;1,8;6;16;1;22
141,1;397;0,461;437,59;0,0302;1,88;;260;21;17;-20;-70;-40;-25;-95;-45;20;2,5;3,0;0,5;20;15;5;0,3;0,6000000000000001;2,0;4;12;1;21
139,46;412;0,517;358,87;0,0356;2,076;;160;18;14;-25;-65;-50;-25;-90;-35;16;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;1,6;4;12;1;21
139,46;412;0,517;358,87;0,0356;2,076;;160;18;14;-25;-65;-50;-25;-90;-35;16;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;1,6;4;12;1;21
135,83;1537;0,4196;618,11;0,0559;1,346;;130;22;4;-30;-65;-40;-35;-80;-45;19;3,0;2,25;0,4;20;15;2;0,15000000000000002;0,6000000000000001;2,6;8;14;2;22
123,79;477;0,5786;308,43;0,0286;1,897;;170;19;14;-15;-65;-50;-25;-90;-30;16;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;1,6;6;15;1;21
122,24;976;0,418;489,16;0,0535;1,486;;220;19;7;-25;-75;-50;-25;-85;-30;17;2,5;2,25;0,5;20;13;3;0,3;0,30000000000000004;2,2;6;14;2;24
121,02;369;0,5149;341,83;0,0249;1,964;;180;11;12;-15;-65;-50;-25;-85;-35;15;3,0;2,0;0,6000000000000001;16;15;6;0,15000000000000002;0,9000000000000001;2,0;6;12;2;23
116,03;429;0,4942;324,06;0,0344;1,92;;170;17;14;-25;-65;-50;-25;-90;-35;16;2,75;2,0;0,5;18;14;3;0,25;0,9000000000000001;1,6;4;12;1;21
111,5;521;0,5163;333,52;0,0394;1,799;;200;14;15;-25;-65;-50;-25;-90;-30;17;2,75;1,75;0,5;18;14;2;0,25;0,9000000000000001;1,8;4;12;1;21
100,53;1388;0,4316;424,49;0,0429;1,341;;200;44;4;-25;-70;-35;-10;-80;-40;11;2,75;2,75;0,3;18;3;6;0,15000000000000002;0,8;2,0;1;13;2;22
98,62;294;0,585;230,4;0,0258;2,017;;170;17;14;-15;-65;-50;-25;-90;-40;15;3,0;2,0;0,6000000000000001;18;15;3;0,25;0,9000000000000001;1,6;6;14;3;23
98,01;1242;0,4541;353,35;0,0912;1,329;;190;46;4;-25;-80;-35;-10;-75;-45;11;3,0;2,75;0,3;14;15;7;0,2;0,7;1,4;0;13;2;22
95,7;189;0,6032;190,78;0,0148;2,574;;210;20;12;-20;-65;-45;-20;-90;-45;15;2,5;2,25;0,4;16;13;2;0,2;1,0;2,2;4;13;2;21
95,3;233;0,5622;214,23;0,018;2,279;;210;15;13;-25;-70;-55;-25;-90;-40;19;2,75;2,0;0,5;20;14;3;0,25;1,0;2,4000000000000004;5;12;1;21
91,91;1654;0,4341;420,57;0,0896;1,291;;190;48;3;-30;-65;-35;-5;-70;-45;12;2,75;2,75;0,3;16;7;8;0,2;0,7;1,6;0;13;2;22
90,86;561;0,533;297,59;0,0346;1,587;;130;26;13;-35;-70;-55;-25;-85;-35;16;2,75;2,0;0,5;18;12;2;0,3;0,9000000000000001;2,0;5;14;1;22
89,47;475;0,5179;303,18;0,0341;1,634;;100;21;14;-25;-65;-45;-30;-95;-40;18;2,75;2,0;0,5;18;13;3;0,2;0,9000000000000001;1,8;5;14;1;21
86,58;422;0,5095;258,52;0,0391;1,619;;150;17;15;-25;-70;-45;-30;-90;-35;18;2,75;2,0;0,5;20;14;3;0,2;0,9000000000000001;2,0;7;12;0;19
79,38;126;0,6429;131,28;0,0122;2,65;;200;22;16;-10;-80;-70;-25;-90;-35;16;3,0;2,0;0,6000000000000001;18;5;4;0,25;0,9000000000000001;1,8;3;14;1;20
77,09;479;0,4489;289,74;0,0246;1,563;;270;22;17;-20;-70;-35;-30;-90;-45;10;2,5;2,5;0,5;20;13;5;0,25;0,8;2,2;5;14;1;24
75,53;225;0,4978;206,71;0,0266;1,958;;220;21;16;-30;-70;-55;-20;-90;-40;19;2,75;2,25;0,5;18;13;3;0,2;0,8;1,2;1;13;0;21
75,2;377;0,4987;214,39;0,0274;1,608;;160;18;17;-20;-65;-50;-25;-90;-35;15;3,0;2,0;0,5;18;15;4;0,25;0,8;1,4;5;13;1;21
69,15;206;0,5;186,24;0,0191;1,905;;190;24;20;-15;-70;-40;-30;-95;-45;17;2,25;2,25;0,5;18;13;2;0,2;0,9000000000000001;1,2;7;17;2;23
67,94;1123;0,4061;324,76;0,0437;1,3;;180;44;3;-25;-65;-40;-5;-70;-45;10;2,5;2,5;0,3;16;14;7;0,15000000000000002;0,8;1,4;0;12;3;22
64,74;672;0,4911;257,6;0,0326;1,387;;120;27;11;-25;-70;-40;-30;-85;-35;17;2,75;1,75;0,6000000000000001;20;15;4;0,15000000000000002;0,8;3,6000000000000005;6;13;0;24
62,18;178;0,5562;152,68;0,0225;2,103;;110;14;19;-20;-75;-65;-25;-85;-50;16;3,0;2,25;0,4;14;12;2;0,3;0,6000000000000001;2,2;3;12;0;20
